[2026-08-22 20:46:07] [INFO    ] discord.client: logging in using static token
[2026-08-22 20:46:12] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1540879777051709471/messages has received {'type': 0, 'content': '**IT Intern with Security Clearance**\n**Company:** Toyon Research Corporation\n**Location:** Santa Ynez, Santa Barbara County\n**Apply:** https://www.adzuna.com/land/ad/5782879740?se=mIkHCYye8RGSb8VpDRDiVA&utm_medium=api&utm_source=a6ce1e3e&v=0D12AEF22B575618CD4523959F3528215EDC606B', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-08-23T00:46:12.036000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1540884831293149378', 'channel_id': '1540879777051709471', 'author': {'id': '1531079830433566800', 'username': 'IT internship bot', 'avatar': None, 'discriminator': '5194', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '12004117404942271279'}
[2026-08-22 20:46:49] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 8.
[2026-08-22 20:46:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-08-22 20:47:30] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 8.
[2026-08-22 20:47:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-08-22 20:48:12] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 8.
[2026-08-22 20:48:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-08-22 20:48:53] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 8.
[2026-08-22 20:48:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-08-22 20:49:34] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 8.
[2026-08-22 20:49:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-08-22 20:50:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 8.
[2026-08-22 20:50:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-08-22 20:50:57] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 8.
[2026-08-22 20:50:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-08-22 20:51:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 8.
[2026-08-22 20:51:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-08-22 20:52:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 8.
[2026-08-22 20:52:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-08-22 20:53:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 8.
[2026-08-22 20:53:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-08-22 20:53:42] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 8.
[2026-08-22 20:53:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-08-22 20:54:23] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 8.
[2026-08-22 20:54:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-08-22 20:55:04] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 8.
[2026-08-22 20:55:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
